Zählpunktbezeichnung;Kennzahl;Zählernummer;Exportiere ab;Exportiere bis;Exportiere ab;Exportiere bis
AT0090000000000000000000000049656;1-1:1.9.0 P.01;;01.10.2023;31.10.2023;00:00;00:00
Startdatum;Startuhrzeit;Enddatum;Enduhrzeit;Verbrauch (in kWh);Zählerstand um 24 Uhr (in kWh);Status
24.10.2023;00:30;24.10.2023;00:45;0,165;-;Wahrer Wert
24.10.2023;00:45;24.10.2023;01:00;0,178;-;Wahrer Wert
24.10.2023;01:00;24.10.2023;01:15;0,184;-;Wahrer Wert
24.10.2023;01:15;24.10.2023;01:30;0,185;-;Wahrer Wert
24.10.2023;01:30;24.10.2023;01:45;0,171;-;Wahrer Wert
24.10.2023;01:45;24.10.2023;02:00;0,172;-;Wahrer Wert
24.10.2023;02:00;24.10.2023;02:15;0,179;-;Wahrer Wert
24.10.2023;02:15;24.10.2023;02:30;0,192;-;Wahrer Wert
24.10.2023;02:30;24.10.2023;02:45;0,172;-;Wahrer Wert
24.10.2023;02:45;24.10.2023;03:00;0,175;-;Wahrer Wert
24.10.2023;03:00;24.10.2023;03:15;0,175;-;Wahrer Wert
24.10.2023;03:15;24.10.2023;03:30;0,188;-;Wahrer Wert
24.10.2023;03:30;24.10.2023;03:45;0,190;-;Wahrer Wert
24.10.2023;03:45;24.10.2023;04:00;0,166;-;Wahrer Wert
24.10.2023;04:00;24.10.2023;04:15;0,178;-;Wahrer Wert
24.10.2023;04:15;24.10.2023;04:30;0,173;-;Wahrer Wert
24.10.2023;04:30;24.10.2023;04:45;0,191;-;Wahrer Wert
24.10.2023;04:45;24.10.2023;05:00;0,171;-;Wahrer Wert
24.10.2023;05:00;24.10.2023;05:15;0,174;-;Wahrer Wert
24.10.2023;05:15;24.10.2023;05:30;0,166;-;Wahrer Wert
24.10.2023;05:30;24.10.2023;05:45;0,196;-;Wahrer Wert
24.10.2023;05:45;24.10.2023;06:00;0,182;-;Wahrer Wert
24.10.2023;06:00;24.10.2023;06:15;0,204;-;Wahrer Wert
24.10.2023;06:15;24.10.2023;06:30;0,172;-;Wahrer Wert
24.10.2023;06:30;24.10.2023;06:45;0,193;-;Wahrer Wert
24.10.2023;06:45;24.10.2023;07:00;0,204;-;Wahrer Wert
24.10.2023;07:00;24.10.2023;07:15;0,183;-;Wahrer Wert
24.10.2023;07:15;24.10.2023;07:30;0,168;-;Wahrer Wert
24.10.2023;07:30;24.10.2023;07:45;0,160;-;Wahrer Wert
24.10.2023;07:45;24.10.2023;08:00;0,168;-;Wahrer Wert
24.10.2023;08:00;24.10.2023;08:15;0,130;-;Wahrer Wert
24.10.2023;08:15;24.10.2023;08:30;0,094;-;Wahrer Wert
24.10.2023;08:30;24.10.2023;08:45;0,061;-;Wahrer Wert
24.10.2023;08:45;24.10.2023;09:00;0,092;-;Wahrer Wert
24.10.2023;09:00;24.10.2023;09:15;0,045;-;Wahrer Wert
24.10.2023;09:15;24.10.2023;09:30;0,011;-;Wahrer Wert
24.10.2023;09:30;24.10.2023;09:45;0,055;-;Wahrer Wert
24.10.2023;09:45;24.10.2023;10:00;0,027;-;Wahrer Wert
24.10.2023;10:00;24.10.2023;10:15;0,022;-;Wahrer Wert
24.10.2023;10:15;24.10.2023;10:30;0,027;-;Wahrer Wert
24.10.2023;10:30;24.10.2023;10:45;0,050;-;Wahrer Wert
24.10.2023;10:45;24.10.2023;11:00;0,070;-;Wahrer Wert
24.10.2023;11:00;24.10.2023;11:15;0,046;-;Wahrer Wert
24.10.2023;11:15;24.10.2023;11:30;0,045;-;Wahrer Wert
24.10.2023;11:30;24.10.2023;11:45;0,650;-;Wahrer Wert
24.10.2023;11:45;24.10.2023;12:00;0,767;-;Wahrer Wert
24.10.2023;12:00;24.10.2023;12:15;0,029;-;Wahrer Wert
24.10.2023;12:15;24.10.2023;12:30;0,083;-;Wahrer Wert
24.10.2023;12:30;24.10.2023;12:45;0,078;-;Wahrer Wert
24.10.2023;12:45;24.10.2023;13:00;0,072;-;Wahrer Wert
24.10.2023;13:00;24.10.2023;13:15;0,068;-;Wahrer Wert
24.10.2023;13:15;24.10.2023;13:30;0,012;-;Wahrer Wert
24.10.2023;13:30;24.10.2023;13:45;0,023;-;Wahrer Wert
24.10.2023;13:45;24.10.2023;14:00;0,037;-;Wahrer Wert
24.10.2023;14:00;24.10.2023;14:15;0,056;-;Wahrer Wert
24.10.2023;14:15;24.10.2023;14:30;0,072;-;Wahrer Wert
24.10.2023;14:30;24.10.2023;14:45;0,088;-;Wahrer Wert
24.10.2023;14:45;24.10.2023;15:00;0,150;-;Wahrer Wert
24.10.2023;15:00;24.10.2023;15:15;0,184;-;Wahrer Wert
24.10.2023;15:15;24.10.2023;15:30;0,129;-;Wahrer Wert
24.10.2023;15:30;24.10.2023;15:45;0,145;-;Wahrer Wert
24.10.2023;15:45;24.10.2023;16:00;0,167;-;Wahrer Wert
24.10.2023;16:00;24.10.2023;16:15;0,157;-;Wahrer Wert
24.10.2023;16:15;24.10.2023;16:30;0,184;-;Wahrer Wert
24.10.2023;16:30;24.10.2023;16:45;0,176;-;Wahrer Wert
24.10.2023;16:45;24.10.2023;17:00;0,177;-;Wahrer Wert
24.10.2023;17:00;24.10.2023;17:15;0,179;-;Wahrer Wert
24.10.2023;17:15;24.10.2023;17:30;0,187;-;Wahrer Wert
24.10.2023;17:30;24.10.2023;17:45;0,182;-;Wahrer Wert
24.10.2023;17:45;24.10.2023;18:00;0,197;-;Wahrer Wert
24.10.2023;18:00;24.10.2023;18:15;0,315;-;Wahrer Wert
24.10.2023;18:15;24.10.2023;18:30;0,197;-;Wahrer Wert
24.10.2023;18:30;24.10.2023;18:45;0,199;-;Wahrer Wert
24.10.2023;18:45;24.10.2023;19:00;0,189;-;Wahrer Wert
24.10.2023;19:00;24.10.2023;19:15;0,211;-;Wahrer Wert
24.10.2023;19:15;24.10.2023;19:30;0,221;-;Wahrer Wert
24.10.2023;19:30;24.10.2023;19:45;0,231;-;Wahrer Wert
24.10.2023;19:45;24.10.2023;20:00;0,201;-;Wahrer Wert
24.10.2023;20:00;24.10.2023;20:15;0,214;-;Wahrer Wert
24.10.2023;20:15;24.10.2023;20:30;0,207;-;Wahrer Wert
24.10.2023;20:30;24.10.2023;20:45;0,216;-;Wahrer Wert
24.10.2023;20:45;24.10.2023;21:00;0,195;-;Wahrer Wert
24.10.2023;21:00;24.10.2023;21:15;0,186;-;Wahrer Wert
24.10.2023;21:15;24.10.2023;21:30;0,190;-;Wahrer Wert
24.10.2023;21:30;24.10.2023;21:45;0,204;-;Wahrer Wert
24.10.2023;21:45;24.10.2023;22:00;0,225;-;Wahrer Wert
24.10.2023;22:00;24.10.2023;22:15;0,199;-;Wahrer Wert
24.10.2023;22:15;24.10.2023;22:30;0,202;-;Wahrer Wert
24.10.2023;22:30;24.10.2023;22:45;2,117;-;Wahrer Wert
24.10.2023;22:45;24.10.2023;23:00;2,870;-;Wahrer Wert
24.10.2023;23:00;24.10.2023;23:15;2,831;-;Wahrer Wert
24.10.2023;23:15;24.10.2023;23:30;2,832;-;Wahrer Wert
24.10.2023;23:30;24.10.2023;23:45;2,822;-;Wahrer Wert
24.10.2023;23:45;25.10.2023;00:00;1,652;-;Wahrer Wert
25.10.2023;00:00;25.10.2023;00:15;0,203;-;Wahrer Wert
25.10.2023;00:15;25.10.2023;00:30;0,179;-;Wahrer Wert
25.10.2023;00:30;25.10.2023;00:45;0,176;-;Wahrer Wert
25.10.2023;00:45;25.10.2023;01:00;0,174;-;Wahrer Wert
25.10.2023;01:00;25.10.2023;01:15;0,196;-;Wahrer Wert
25.10.2023;01:15;25.10.2023;01:30;0,181;-;Wahrer Wert
25.10.2023;01:30;25.10.2023;01:45;0,182;-;Wahrer Wert
25.10.2023;01:45;25.10.2023;02:00;0,167;-;Wahrer Wert
25.10.2023;02:00;25.10.2023;02:15;0,188;-;Wahrer Wert
25.10.2023;02:15;25.10.2023;02:30;0,186;-;Wahrer Wert
25.10.2023;02:30;25.10.2023;02:45;0,184;-;Wahrer Wert
25.10.2023;02:45;25.10.2023;03:00;0,170;-;Wahrer Wert
25.10.2023;03:00;25.10.2023;03:15;0,178;-;Wahrer Wert
25.10.2023;03:15;25.10.2023;03:30;0,190;-;Wahrer Wert
25.10.2023;03:30;25.10.2023;03:45;0,188;-;Wahrer Wert
25.10.2023;03:45;25.10.2023;04:00;0,179;-;Wahrer Wert
25.10.2023;04:00;25.10.2023;04:15;0,166;-;Wahrer Wert
25.10.2023;04:15;25.10.2023;04:30;0,178;-;Wahrer Wert
25.10.2023;04:30;25.10.2023;04:45;0,184;-;Wahrer Wert
25.10.2023;04:45;25.10.2023;05:00;0,184;-;Wahrer Wert
25.10.2023;05:00;25.10.2023;05:15;0,167;-;Wahrer Wert
25.10.2023;05:15;25.10.2023;05:30;0,173;-;Wahrer Wert
25.10.2023;05:30;25.10.2023;05:45;0,179;-;Wahrer Wert
25.10.2023;05:45;25.10.2023;06:00;0,197;-;Wahrer Wert
25.10.2023;06:00;25.10.2023;06:15;0,199;-;Wahrer Wert
25.10.2023;06:15;25.10.2023;06:30;0,186;-;Wahrer Wert
25.10.2023;06:30;25.10.2023;06:45;0,185;-;Wahrer Wert
25.10.2023;06:45;25.10.2023;07:00;0,214;-;Wahrer Wert
25.10.2023;07:00;25.10.2023;07:15;0,201;-;Wahrer Wert
25.10.2023;07:15;25.10.2023;07:30;0,224;-;Wahrer Wert
25.10.2023;07:30;25.10.2023;07:45;0,177;-;Wahrer Wert
25.10.2023;07:45;25.10.2023;08:00;0,449;-;Wahrer Wert
25.10.2023;08:00;25.10.2023;08:15;0,482;-;Wahrer Wert
25.10.2023;08:15;25.10.2023;08:30;0,170;-;Wahrer Wert
25.10.2023;08:30;25.10.2023;08:45;0,052;-;Wahrer Wert
25.10.2023;08:45;25.10.2023;09:00;0,169;-;Wahrer Wert
25.10.2023;09:00;25.10.2023;09:15;0,083;-;Wahrer Wert
25.10.2023;09:15;25.10.2023;09:30;0,074;-;Wahrer Wert
25.10.2023;09:30;25.10.2023;09:45;0,052;-;Wahrer Wert
25.10.2023;09:45;25.10.2023;10:00;0,004;-;Wahrer Wert
25.10.2023;10:00;25.10.2023;10:15;0,013;-;Wahrer Wert
25.10.2023;10:15;25.10.2023;10:30;0,001;-;Wahrer Wert
25.10.2023;10:30;25.10.2023;10:45;0,000;-;Wahrer Wert
25.10.2023;10:45;25.10.2023;11:00;0,000;-;Wahrer Wert
25.10.2023;11:00;25.10.2023;11:15;0,000;-;Wahrer Wert
25.10.2023;11:15;25.10.2023;11:30;0,000;-;Wahrer Wert
25.10.2023;11:30;25.10.2023;11:45;0,361;-;Wahrer Wert
25.10.2023;11:45;25.10.2023;12:00;0,495;-;Wahrer Wert
25.10.2023;12:00;25.10.2023;12:15;0,130;-;Wahrer Wert
25.10.2023;12:15;25.10.2023;12:30;0,157;-;Wahrer Wert
25.10.2023;12:30;25.10.2023;12:45;0,122;-;Wahrer Wert
25.10.2023;12:45;25.10.2023;13:00;0,008;-;Wahrer Wert
25.10.2023;13:00;25.10.2023;13:15;0,000;-;Wahrer Wert
25.10.2023;13:15;25.10.2023;13:30;0,000;-;Wahrer Wert
25.10.2023;13:30;25.10.2023;13:45;0,000;-;Wahrer Wert
25.10.2023;13:45;25.10.2023;14:00;0,000;-;Wahrer Wert
25.10.2023;14:00;25.10.2023;14:15;0,000;-;Wahrer Wert
25.10.2023;14:15;25.10.2023;14:30;0,000;-;Wahrer Wert
25.10.2023;14:30;25.10.2023;14:45;0,000;-;Wahrer Wert
25.10.2023;14:45;25.10.2023;15:00;0,016;-;Wahrer Wert
25.10.2023;15:00;25.10.2023;15:15;0,071;-;Wahrer Wert
25.10.2023;15:15;25.10.2023;15:30;0,002;-;Wahrer Wert
25.10.2023;15:30;25.10.2023;15:45;0,007;-;Wahrer Wert
25.10.2023;15:45;25.10.2023;16:00;0,053;-;Wahrer Wert
25.10.2023;16:00;25.10.2023;16:15;0,112;-;Wahrer Wert
25.10.2023;16:15;25.10.2023;16:30;0,053;-;Wahrer Wert
25.10.2023;16:30;25.10.2023;16:45;0,010;-;Wahrer Wert
25.10.2023;16:45;25.10.2023;17:00;0,028;-;Wahrer Wert
25.10.2023;17:00;25.10.2023;17:15;0,162;-;Wahrer Wert
25.10.2023;17:15;25.10.2023;17:30;0,131;-;Wahrer Wert
25.10.2023;17:30;25.10.2023;17:45;0,194;-;Wahrer Wert
25.10.2023;17:45;25.10.2023;18:00;0,102;-;Wahrer Wert
25.10.2023;18:00;25.10.2023;18:15;0,079;-;Wahrer Wert
25.10.2023;18:15;25.10.2023;18:30;0,107;-;Wahrer Wert
25.10.2023;18:30;25.10.2023;18:45;0,099;-;Wahrer Wert
25.10.2023;18:45;25.10.2023;19:00;0,075;-;Wahrer Wert
25.10.2023;19:00;25.10.2023;19:15;0,318;-;Wahrer Wert
25.10.2023;19:15;25.10.2023;19:30;1,219;-;Wahrer Wert
25.10.2023;19:30;25.10.2023;19:45;1,202;-;Wahrer Wert
25.10.2023;19:45;25.10.2023;20:00;0,690;-;Wahrer Wert
25.10.2023;20:00;25.10.2023;20:15;0,098;-;Wahrer Wert
25.10.2023;20:15;25.10.2023;20:30;0,106;-;Wahrer Wert
25.10.2023;20:30;25.10.2023;20:45;0,151;-;Wahrer Wert
25.10.2023;20:45;25.10.2023;21:00;0,106;-;Wahrer Wert
25.10.2023;21:00;25.10.2023;21:15;0,094;-;Wahrer Wert
25.10.2023;21:15;25.10.2023;21:30;0,092;-;Wahrer Wert
25.10.2023;21:30;25.10.2023;21:45;0,090;-;Wahrer Wert
25.10.2023;21:45;25.10.2023;22:00;0,105;-;Wahrer Wert
25.10.2023;22:00;25.10.2023;22:15;0,122;-;Wahrer Wert
25.10.2023;22:15;25.10.2023;22:30;0,107;-;Wahrer Wert
25.10.2023;22:30;25.10.2023;22:45;0,114;-;Wahrer Wert
25.10.2023;22:45;25.10.2023;23:00;0,108;-;Wahrer Wert
25.10.2023;23:00;25.10.2023;23:15;0,099;-;Wahrer Wert
25.10.2023;23:15;25.10.2023;23:30;0,070;-;Wahrer Wert
25.10.2023;23:30;25.10.2023;23:45;0,071;-;Wahrer Wert
25.10.2023;23:45;26.10.2023;00:00;0,065;-;Wahrer Wert
26.10.2023;00:00;26.10.2023;00:15;2,699;-;Wahrer Wert
26.10.2023;00:15;26.10.2023;00:30;2,737;-;Wahrer Wert
26.10.2023;00:30;26.10.2023;00:45;2,723;-;Wahrer Wert
26.10.2023;00:45;26.10.2023;01:00;2,726;-;Wahrer Wert
26.10.2023;01:00;26.10.2023;01:15;2,724;-;Wahrer Wert
26.10.2023;01:15;26.10.2023;01:30;2,745;-;Wahrer Wert
26.10.2023;01:30;26.10.2023;01:45;2,730;-;Wahrer Wert
26.10.2023;01:45;26.10.2023;02:00;2,722;-;Wahrer Wert
26.10.2023;02:00;26.10.2023;02:15;2,664;-;Wahrer Wert
26.10.2023;02:15;26.10.2023;02:30;0,956;-;Wahrer Wert
26.10.2023;02:30;26.10.2023;02:45;0,084;-;Wahrer Wert
26.10.2023;02:45;26.10.2023;03:00;0,070;-;Wahrer Wert
26.10.2023;03:00;26.10.2023;03:15;0,066;-;Wahrer Wert
26.10.2023;03:15;26.10.2023;03:30;0,072;-;Wahrer Wert
26.10.2023;03:30;26.10.2023;03:45;0,089;-;Wahrer Wert
26.10.2023;03:45;26.10.2023;04:00;0,075;-;Wahrer Wert
26.10.2023;04:00;26.10.2023;04:15;0,069;-;Wahrer Wert
26.10.2023;04:15;26.10.2023;04:30;0,063;-;Wahrer Wert
26.10.2023;04:30;26.10.2023;04:45;0,074;-;Wahrer Wert
26.10.2023;04:45;26.10.2023;05:00;0,084;-;Wahrer Wert
26.10.2023;05:00;26.10.2023;05:15;0,069;-;Wahrer Wert
26.10.2023;05:15;26.10.2023;05:30;0,064;-;Wahrer Wert
26.10.2023;05:30;26.10.2023;05:45;0,072;-;Wahrer Wert
26.10.2023;05:45;26.10.2023;06:00;0,072;-;Wahrer Wert
26.10.2023;06:00;26.10.2023;06:15;0,088;-;Wahrer Wert
26.10.2023;06:15;26.10.2023;06:30;0,059;-;Wahrer Wert
26.10.2023;06:30;26.10.2023;06:45;0,073;-;Wahrer Wert
26.10.2023;06:45;26.10.2023;07:00;0,060;-;Wahrer Wert
26.10.2023;07:00;26.10.2023;07:15;0,087;-;Wahrer Wert
26.10.2023;07:15;26.10.2023;07:30;0,065;-;Wahrer Wert
26.10.2023;07:30;26.10.2023;07:45;0,075;-;Wahrer Wert
26.10.2023;07:45;26.10.2023;08:00;0,046;-;Wahrer Wert
26.10.2023;08:00;26.10.2023;08:15;0,061;-;Wahrer Wert
26.10.2023;08:15;26.10.2023;08:30;0,029;-;Wahrer Wert
26.10.2023;08:30;26.10.2023;08:45;0,014;-;Wahrer Wert
26.10.2023;08:45;26.10.2023;09:00;0,000;-;Wahrer Wert
26.10.2023;09:00;26.10.2023;09:15;0,000;-;Wahrer Wert
26.10.2023;09:15;26.10.2023;09:30;0,209;-;Wahrer Wert
26.10.2023;09:30;26.10.2023;09:45;0,273;-;Wahrer Wert
26.10.2023;09:45;26.10.2023;10:00;0,000;-;Wahrer Wert
26.10.2023;10:00;26.10.2023;10:15;0,000;-;Wahrer Wert
26.10.2023;10:15;26.10.2023;10:30;0,000;-;Wahrer Wert
26.10.2023;10:30;26.10.2023;10:45;0,049;-;Wahrer Wert
26.10.2023;10:45;26.10.2023;11:00;0,000;-;Wahrer Wert
26.10.2023;11:00;26.10.2023;11:15;0,000;-;Wahrer Wert
26.10.2023;11:15;26.10.2023;11:30;0,000;-;Wahrer Wert
26.10.2023;11:30;26.10.2023;11:45;0,336;-;Wahrer Wert
26.10.2023;11:45;26.10.2023;12:00;0,471;-;Wahrer Wert
26.10.2023;12:00;26.10.2023;12:15;0,000;-;Wahrer Wert
26.10.2023;12:15;26.10.2023;12:30;0,000;-;Wahrer Wert
26.10.2023;12:30;26.10.2023;12:45;0,000;-;Wahrer Wert
26.10.2023;12:45;26.10.2023;13:00;0,000;-;Wahrer Wert
26.10.2023;13:00;26.10.2023;13:15;0,000;-;Wahrer Wert
26.10.2023;13:15;26.10.2023;13:30;0,000;-;Wahrer Wert
26.10.2023;13:30;26.10.2023;13:45;0,001;-;Wahrer Wert
26.10.2023;13:45;26.10.2023;14:00;0,132;-;Wahrer Wert
26.10.2023;14:00;26.10.2023;14:15;0,293;-;Wahrer Wert
26.10.2023;14:15;26.10.2023;14:30;0,000;-;Wahrer Wert
26.10.2023;14:30;26.10.2023;14:45;0,001;-;Wahrer Wert
26.10.2023;14:45;26.10.2023;15:00;0,071;-;Wahrer Wert
26.10.2023;15:00;26.10.2023;15:15;0,001;-;Wahrer Wert
26.10.2023;15:15;26.10.2023;15:30;0,018;-;Wahrer Wert
26.10.2023;15:30;26.10.2023;15:45;0,029;-;Wahrer Wert
26.10.2023;15:45;26.10.2023;16:00;0,061;-;Wahrer Wert
26.10.2023;16:00;26.10.2023;16:15;0,081;-;Wahrer Wert
26.10.2023;16:15;26.10.2023;16:30;0,075;-;Wahrer Wert
26.10.2023;16:30;26.10.2023;16:45;0,059;-;Wahrer Wert
26.10.2023;16:45;26.10.2023;17:00;0,068;-;Wahrer Wert
26.10.2023;17:00;26.10.2023;17:15;0,072;-;Wahrer Wert
26.10.2023;17:15;26.10.2023;17:30;0,092;-;Wahrer Wert
26.10.2023;17:30;26.10.2023;17:45;0,112;-;Wahrer Wert
26.10.2023;17:45;26.10.2023;18:00;0,176;-;Wahrer Wert
26.10.2023;18:00;26.10.2023;18:15;0,081;-;Wahrer Wert
26.10.2023;18:15;26.10.2023;18:30;0,127;-;Wahrer Wert
26.10.2023;18:30;26.10.2023;18:45;0,122;-;Wahrer Wert
26.10.2023;18:45;26.10.2023;19:00;0,082;-;Wahrer Wert
26.10.2023;19:00;26.10.2023;19:15;0,063;-;Wahrer Wert
26.10.2023;19:15;26.10.2023;19:30;0,074;-;Wahrer Wert
26.10.2023;19:30;26.10.2023;19:45;0,168;-;Wahrer Wert
26.10.2023;19:45;26.10.2023;20:00;0,176;-;Wahrer Wert
26.10.2023;20:00;26.10.2023;20:15;0,078;-;Wahrer Wert
26.10.2023;20:15;26.10.2023;20:30;0,098;-;Wahrer Wert
26.10.2023;20:30;26.10.2023;20:45;0,091;-;Wahrer Wert
26.10.2023;20:45;26.10.2023;21:00;0,119;-;Wahrer Wert
26.10.2023;21:00;26.10.2023;21:15;0,098;-;Wahrer Wert
26.10.2023;21:15;26.10.2023;21:30;0,101;-;Wahrer Wert
26.10.2023;21:30;26.10.2023;21:45;0,103;-;Wahrer Wert
26.10.2023;21:45;26.10.2023;22:00;0,094;-;Wahrer Wert
26.10.2023;22:00;26.10.2023;22:15;0,104;-;Wahrer Wert
26.10.2023;22:15;26.10.2023;22:30;0,089;-;Wahrer Wert
26.10.2023;22:30;26.10.2023;22:45;0,072;-;Wahrer Wert
26.10.2023;22:45;26.10.2023;23:00;0,066;-;Wahrer Wert
26.10.2023;23:00;26.10.2023;23:15;0,084;-;Wahrer Wert
26.10.2023;23:15;26.10.2023;23:30;0,068;-;Wahrer Wert
26.10.2023;23:30;26.10.2023;23:45;0,068;-;Wahrer Wert
26.10.2023;23:45;27.10.2023;00:00;0,058;-;Wahrer Wert
27.10.2023;00:00;27.10.2023;00:15;0,067;-;Wahrer Wert
27.10.2023;00:15;27.10.2023;00:30;0,076;-;Wahrer Wert
27.10.2023;00:30;27.10.2023;00:45;0,073;-;Wahrer Wert
27.10.2023;00:45;27.10.2023;01:00;0,055;-;Wahrer Wert
27.10.2023;01:00;27.10.2023;01:15;0,065;-;Wahrer Wert
27.10.2023;01:15;27.10.2023;01:30;0,069;-;Wahrer Wert
27.10.2023;01:30;27.10.2023;01:45;0,080;-;Wahrer Wert
27.10.2023;01:45;27.10.2023;02:00;0,061;-;Wahrer Wert
27.10.2023;02:00;27.10.2023;02:15;0,061;-;Wahrer Wert
27.10.2023;02:15;27.10.2023;02:30;0,063;-;Wahrer Wert
27.10.2023;02:30;27.10.2023;02:45;0,079;-;Wahrer Wert
27.10.2023;02:45;27.10.2023;03:00;0,072;-;Wahrer Wert
27.10.2023;03:00;27.10.2023;03:15;0,064;-;Wahrer Wert
27.10.2023;03:15;27.10.2023;03:30;0,065;-;Wahrer Wert
27.10.2023;03:30;27.10.2023;03:45;0,071;-;Wahrer Wert
27.10.2023;03:45;27.10.2023;04:00;0,088;-;Wahrer Wert
27.10.2023;04:00;27.10.2023;04:15;0,055;-;Wahrer Wert
27.10.2023;04:15;27.10.2023;04:30;0,068;-;Wahrer Wert
27.10.2023;04:30;27.10.2023;04:45;0,054;-;Wahrer Wert
27.10.2023;04:45;27.10.2023;05:00;0,083;-;Wahrer Wert
27.10.2023;05:00;27.10.2023;05:15;0,072;-;Wahrer Wert
27.10.2023;05:15;27.10.2023;05:30;0,064;-;Wahrer Wert
27.10.2023;05:30;27.10.2023;05:45;0,064;-;Wahrer Wert
27.10.2023;05:45;27.10.2023;06:00;0,066;-;Wahrer Wert
27.10.2023;06:00;27.10.2023;06:15;0,082;-;Wahrer Wert
27.10.2023;06:15;27.10.2023;06:30;0,058;-;Wahrer Wert
27.10.2023;06:30;27.10.2023;06:45;0,068;-;Wahrer Wert
27.10.2023;06:45;27.10.2023;07:00;0,057;-;Wahrer Wert
27.10.2023;07:00;27.10.2023;07:15;0,078;-;Wahrer Wert
27.10.2023;07:15;27.10.2023;07:30;0,069;-;Wahrer Wert
27.10.2023;07:30;27.10.2023;07:45;0,064;-;Wahrer Wert
27.10.2023;07:45;27.10.2023;08:00;0,059;-;Wahrer Wert
27.10.2023;08:00;27.10.2023;08:15;0,095;-;Wahrer Wert
27.10.2023;08:15;27.10.2023;08:30;0,123;-;Wahrer Wert
27.10.2023;08:30;27.10.2023;08:45;0,094;-;Wahrer Wert
27.10.2023;08:45;27.10.2023;09:00;0,103;-;Wahrer Wert
27.10.2023;09:00;27.10.2023;09:15;0,095;-;Wahrer Wert
27.10.2023;09:15;27.10.2023;09:30;0,096;-;Wahrer Wert
27.10.2023;09:30;27.10.2023;09:45;0,105;-;Wahrer Wert
27.10.2023;09:45;27.10.2023;10:00;0,097;-;Wahrer Wert
27.10.2023;10:00;27.10.2023;10:15;0,088;-;Wahrer Wert
27.10.2023;10:15;27.10.2023;10:30;0,109;-;Wahrer Wert
27.10.2023;10:30;27.10.2023;10:45;0,100;-;Wahrer Wert
27.10.2023;10:45;27.10.2023;11:00;0,094;-;Wahrer Wert
27.10.2023;11:00;27.10.2023;11:15;0,072;-;Wahrer Wert
27.10.2023;11:15;27.10.2023;11:30;0,432;-;Wahrer Wert
27.10.2023;11:30;27.10.2023;11:45;0,852;-;Wahrer Wert
27.10.2023;11:45;27.10.2023;12:00;1,041;-;Wahrer Wert
27.10.2023;12:00;27.10.2023;12:15;0,430;-;Wahrer Wert
27.10.2023;12:15;27.10.2023;12:30;0,096;-;Wahrer Wert
27.10.2023;12:30;27.10.2023;12:45;0,106;-;Wahrer Wert
27.10.2023;12:45;27.10.2023;13:00;0,119;-;Wahrer Wert
27.10.2023;13:00;27.10.2023;13:15;0,049;-;Wahrer Wert
27.10.2023;13:15;27.10.2023;13:30;0,111;-;Wahrer Wert
27.10.2023;13:30;27.10.2023;13:45;0,028;-;Wahrer Wert
27.10.2023;13:45;27.10.2023;14:00;0,029;-;Wahrer Wert
27.10.2023;14:00;27.10.2023;14:15;0,026;-;Wahrer Wert
27.10.2023;14:15;27.10.2023;14:30;0,039;-;Wahrer Wert
27.10.2023;14:30;27.10.2023;14:45;0,397;-;Wahrer Wert
27.10.2023;14:45;27.10.2023;15:00;0,216;-;Wahrer Wert
27.10.2023;15:00;27.10.2023;15:15;0,270;-;Wahrer Wert
27.10.2023;15:15;27.10.2023;15:30;0,245;-;Wahrer Wert
27.10.2023;15:30;27.10.2023;15:45;0,089;-;Wahrer Wert
27.10.2023;15:45;27.10.2023;16:00;0,127;-;Wahrer Wert
27.10.2023;16:00;27.10.2023;16:15;0,134;-;Wahrer Wert
27.10.2023;16:15;27.10.2023;16:30;0,166;-;Wahrer Wert
27.10.2023;16:30;27.10.2023;16:45;0,138;-;Wahrer Wert
27.10.2023;16:45;27.10.2023;17:00;0,141;-;Wahrer Wert
27.10.2023;17:00;27.10.2023;17:15;0,142;-;Wahrer Wert
27.10.2023;17:15;27.10.2023;17:30;0,169;-;Wahrer Wert
27.10.2023;17:30;27.10.2023;17:45;0,173;-;Wahrer Wert
27.10.2023;17:45;27.10.2023;18:00;0,168;-;Wahrer Wert
27.10.2023;18:00;27.10.2023;18:15;0,164;-;Wahrer Wert
27.10.2023;18:15;27.10.2023;18:30;0,164;-;Wahrer Wert
27.10.2023;18:30;27.10.2023;18:45;0,177;-;Wahrer Wert
27.10.2023;18:45;27.10.2023;19:00;0,179;-;Wahrer Wert
27.10.2023;19:00;27.10.2023;19:15;0,164;-;Wahrer Wert
27.10.2023;19:15;27.10.2023;19:30;0,166;-;Wahrer Wert
27.10.2023;19:30;27.10.2023;19:45;0,170;-;Wahrer Wert
27.10.2023;19:45;27.10.2023;20:00;0,181;-;Wahrer Wert
27.10.2023;20:00;27.10.2023;20:15;0,173;-;Wahrer Wert
27.10.2023;20:15;27.10.2023;20:30;0,161;-;Wahrer Wert
27.10.2023;20:30;27.10.2023;20:45;0,175;-;Wahrer Wert
27.10.2023;20:45;27.10.2023;21:00;0,173;-;Wahrer Wert
27.10.2023;21:00;27.10.2023;21:15;0,191;-;Wahrer Wert
27.10.2023;21:15;27.10.2023;21:30;0,165;-;Wahrer Wert
27.10.2023;21:30;27.10.2023;21:45;0,168;-;Wahrer Wert
